992501179,INISHGORT LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-9.670983333,53.82656667,3,3,3,3,2023-10-12 05:42:00.620287+00:00
992351446,EOLOS FLS2000 E16 FL,OATING BUOY,30,TRUE,TRUE,FALSE,-5.62542,57.39798667,2,2,2,2,2023-10-12 05:42:04.267193+00:00
992501100,CORK,,29,FALSE,FALSE,FALSE,-8.259445,51.71621,2,2,2,2,2023-10-12 05:42:05.750825+00:00
992351090,BOGHA NUADH BUOY ,,22,TRUE,FALSE,FALSE,-5.630666667,56.36155667,1,1,1,1,2023-10-12 05:42:05.816251+00:00
992501093,BALLYCOTTON LIGHTHOU,SE,6,TRUE,FALSE,FALSE,-7.98615,51.82536667,3,3,3,3,2023-10-12 05:42:06.126406+00:00
992501120,AMELIA,,25,FALSE,FALSE,FALSE,-9.523446667,51.49970667,2,2,2,2,2023-10-12 05:42:06.636055+00:00
992501303,ARKLOW TURBINE 1,,3,TRUE,FALSE,FALSE,-5.951683333,52.77455,3,3,3,3,2023-10-12 05:42:08.054197+00:00
992351008,STRANGFORD,,29,TRUE,FALSE,FALSE,-5.477965,54.310985,2,2,2,2,2023-10-12 05:42:08.133218+00:00
992351040,BOW ROCK,,24,TRUE,FALSE,FALSE,-5.765725,57.27957,1,1,1,1,2023-10-12 05:42:16.442257+00:00
992351045,RONA LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.959116667,57.57806667,1,1,1,1,2023-10-12 05:42:17.168303+00:00
992501181,ACHILLBEG LIGHTHOUSE,,6,TRUE,FALSE,FALSE,-9.947248333,53.85848333,3,3,3,3,2023-10-12 05:42:23.786944+00:00
992501017,KISH LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.925866667,53.31083333,5,5,5,5,2023-10-12 05:42:25.138996+00:00
992501028,CODLING,,21,FALSE,FALSE,FALSE,-5.679281667,53.05112333,2,2,2,2,2023-10-12 05:42:25.479752+00:00
992501099,ROCHES POINT LH,,6,TRUE,FALSE,FALSE,-8.254783333,51.7931,3,3,3,3,2023-10-12 05:42:36.127253+00:00
992501031,WICKLOW LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-5.998133333,52.96545,3,3,3,3,2023-10-12 05:42:36.894067+00:00
992501019,MUGLINS LIGHTHOUSE,,5,TRUE,FALSE,FALSE,-6.076316667,53.2754,3,3,3,3,2023-10-12 05:42:39.992107+00:00
992501131,ARDNAKINNA LIGHTHOUS,E,6,TRUE,FALSE,FALSE,-9.9182,51.6184,3,3,3,3,2023-10-12 05:42:58.884118+00:00
