265000000,15,-128,0.7,False,-8.288141666666666,51.852936666666665,279.1,511,0,32,2023-10-12 05:39:01.214326+00:00
235063728,5,0,0,False,-4.95756,51.69920833333333,219.1,140,0,2,2023-10-12 05:39:01.343575+00:00
2339002,1,-128,0,False,-3.2655000000000003,51.38783,0,2,0,11,2023-10-12 05:39:01.673193+00:00
249107000,0,22,1.5,True,-8.326846666666667,51.83488166666667,193.8,306,0,5,2023-10-12 05:39:04.926393+00:00
235114458,0,0,0,False,-2.984998333333333,51.562995,115,231,0,60,2023-10-12 05:39:05.236598+00:00
235113676,0,0,0,False,-3.26249,53.32291,289.9,291,0,6,2023-10-12 05:39:05.601149+00:00
235100575,5,0,0,False,-3.2596483333333333,53.319176666666664,25.2,151,0,7,2023-10-12 05:39:06.659601+00:00
250487000,0,127,9.9,False,-7.7589466666666675,51.46051333333333,0.1,2,0,7,2023-10-12 05:39:07.512013+00:00
247318900,0,0,0,False,-2.7207149999999998,51.49241,265.9,332,0,11,2023-10-12 05:39:10.701218+00:00
232974000,0,0,9.7,True,-5.131401666666666,51.532259999999994,100.6,103,0,10,2023-10-12 05:39:11.702161+00:00
250098000,0,0,0,False,-8.257038333333334,51.84031,102.2,43,0,12,2023-10-12 05:39:12.679859+00:00
232042056,5,0,0,False,-2.9850966666666663,51.563085,149,233,0,60,2023-10-12 05:39:13.125482+00:00
248743000,0,2,15.5,True,-6.056478333333333,53.32265833333334,321.4,318,0,10,2023-10-12 05:39:14.784362+00:00
253751000,3,0,0.2,False,-5.323051666666667,51.66016666666667,318.6,147,0,16,2023-10-12 05:39:15.442481+00:00
244990000,3,0,4.1,True,-3.1623366666666666,51.448865,8.2,14,0,14,2023-10-12 05:39:16.289483+00:00
244990000,0,0,4,False,-3.162335,51.448865,8,14,0,60,2023-10-12 05:39:16.381088+00:00
235113112,5,0,0,False,-2.989125,51.55330666666667,209,261,0,60,2023-10-12 05:39:17.036482+00:00
232002807,5,0,0,True,-2.7029883333333333,51.49883833333333,357.4,310,0,15,2023-10-12 05:39:17.486198+00:00
232006684,0,0,0,False,-2.70171,51.49664,228,214,0,16,2023-10-12 05:39:17.731583+00:00
538008893,5,0,0,True,-8.261233333333333,51.834491666666665,282.5,204,0,19,2023-10-12 05:39:18.662466+00:00
636018494,0,-3,1,True,-2.7239816666666665,51.49751833333333,126.7,126,0,15,2023-10-12 05:39:19.418381+00:00
255771000,0,7,15.3,False,-7.907931666666667,51.46722166666667,137.5,134,0,20,2023-10-12 05:39:19.568062+00:00
538006178,1,0,0.1,True,-5.223388333333333,51.78527166666667,154.8,30,0,36,2023-10-12 05:39:21.082329+00:00
235087487,0,0,0,False,-3.260028333333333,53.31966,345.7,151,0,21,2023-10-12 05:39:21.085321+00:00
235040596,3,0,0,True,-2.707105,51.502345,280.6,347,0,20,2023-10-12 05:39:21.319410+00:00
311307000,0,-12,14.1,False,-8.264701666666666,51.806808333333336,336,337,0,19,2023-10-12 05:39:21.382987+00:00
247318900,0,0,0,False,-2.7207066666666666,51.492415,242,332,0,60,2023-10-12 05:39:22.510832+00:00
314019000,0,0,0,False,-2.90128,53.294673333333336,282.4,315,0,24,2023-10-12 05:39:24.107081+00:00
245610000,0,0,0,False,-5.024113333333333,51.69836333333333,265.7,269,0,23,2023-10-12 05:39:24.389849+00:00
311001109,0,0,13,False,-8.272695,51.601848333333336,32,32,0,13,2023-10-12 05:39:24.410975+00:00
232003503,0,-128,0,True,-2.72631,51.498960000000004,150.7,511,0,27,2023-10-12 05:39:27.034556+00:00
563076900,0,0,14.1,False,-4.5891150000000005,51.346266666666665,250.1,250,0,7,2023-10-12 05:39:30.041501+00:00
235105693,9,0,0,True,-3.2621666666666664,53.323,264.5,295,0,31,2023-10-12 05:39:30.535127+00:00
308038000,5,0,0,True,-2.7146383333333333,51.494505000000004,5.6,49,0,28,2023-10-12 05:39:31.133349+00:00
235024612,5,0,0,False,-3.014483333333333,53.40988,203.4,342,0,33,2023-10-12 05:39:33.234314+00:00
235116077,0,0,0,True,-5.051215,51.70641166666667,295.4,261,0,33,2023-10-12 05:39:33.240057+00:00
235103429,0,0,0,False,-3.007945,53.39599333333333,360,154,0,33,2023-10-12 05:39:33.465239+00:00
235114458,9,0,0,True,-2.985,51.56299666666666,64,231,0,26,2023-10-12 05:39:34.535912+00:00
235094715,0,0,0,False,-3.2596083333333334,53.31944,299.8,331,0,36,2023-10-12 05:39:35.960222+00:00
235036365,0,-128,0,True,-3.262538333333333,53.323150000000005,0,511,0,35,2023-10-12 05:39:35.964212+00:00
235012605,0,0,0.4,False,-2.7266199999999996,51.49874666666666,118.3,318,0,38,2023-10-12 05:39:38.398491+00:00
235108809,0,0,2.9,False,-6.205438333333333,53.34387166666667,270.4,266,0,39,2023-10-12 05:39:39.255974+00:00
636018494,0,-2,1,False,-2.7238350000000002,51.497454999999995,127,126,0,60,2023-10-12 05:39:39.453874+00:00
235091158,5,0,0,False,-3.2599566666666666,53.31989166666666,4.2,155,0,39,2023-10-12 05:39:39.651783+00:00
235068455,0,0,0,True,-5.0511800000000004,51.706469999999996,352.3,258,0,36,2023-10-12 05:39:40.045444+00:00
255805754,5,0,0,True,-2.9442983333333337,53.31843833333333,237.1,145,0,41,2023-10-12 05:39:42.335292+00:00
232046313,5,0,0,True,-2.7070233333333333,51.502143333333336,147.2,345,0,58,2023-10-12 05:39:43.586449+00:00
245610000,0,0,0,False,-5.024111666666667,51.69836333333333,265.7,269,0,41,2023-10-12 05:39:43.635303+00:00
255775000,0,0,2.9,False,-6.205966666666667,53.34370833333333,266,270,0,43,2023-10-12 05:39:44.923350+00:00
235008741,7,-128,4.7,False,-5.036766666666667,51.45568333333333,270.7,511,0,46,2023-10-12 05:39:46.071503+00:00
258310000,1,-18,0.1,True,-8.272818333333333,51.76932,38.9,41,0,47,2023-10-12 05:39:47.441245+00:00
235012605,0,0,1,False,-2.7265716666666666,51.498720000000006,136.5,312,0,47,2023-10-12 05:39:47.889412+00:00
376117000,0,0,3.9,False,-8.236708333333333,51.662595,355.9,359,0,47,2023-10-12 05:39:48.544695+00:00
250004253,5,2,0,False,-8.327161666666667,51.850541666666665,96.3,191,0,49,2023-10-12 05:39:49.128279+00:00
235000032,5,0,0,True,-4.9571700000000005,51.698949999999996,197.8,142,0,47,2023-10-12 05:39:50.233308+00:00
249107000,0,18,1.3,True,-8.327003333333334,51.83460166666667,197.5,319,0,53,2023-10-12 05:39:52.508606+00:00
305067000,0,-9,7.1,False,-2.7672433333333335,53.30323666666666,234.5,230,0,52,2023-10-12 05:39:54.210934+00:00
244046000,5,0,0,True,-4.994598333333333,51.699196666666666,27.4,278,0,53,2023-10-12 05:39:55.101277+00:00
311001109,0,0,13.1,False,-8.271225,51.60331333333333,32,32,0,42,2023-10-12 05:39:55.906161+00:00
232003503,0,0,0.1,False,-2.7263916666666663,51.498934999999996,130,130,0,60,2023-10-12 05:39:56.715414+00:00
235065329,3,-128,0,False,-2.7213333333333334,51.49857,212.7,511,0,57,2023-10-12 05:39:56.755041+00:00
232006684,0,0,0,False,-2.7017283333333335,51.496653333333335,228,215,0,56,2023-10-12 05:39:57.492134+00:00
636023145,5,0,0,True,-2.722783333333333,51.495533333333334,156,156,0,55,2023-10-12 05:39:57.650459+00:00
255771000,0,-7,102.3,False,-7.904743333333333,51.46508666666667,360,134,0,2,2023-10-12 05:40:02.484490+00:00
219019002,5,0,0,False,-3.168693333333333,51.23503166666667,134,349,0,60,2023-10-12 05:40:02.882387+00:00
235103429,0,0,0,False,-3.00795,53.39599666666666,360,153,0,2,2023-10-12 05:40:02.932002+00:00
259547000,5,0,0,False,-2.709076666666667,51.505554999999994,8.2,206,0,4,2023-10-12 05:40:04.293726+00:00
314683000,5,0,0,False,-2.75291,53.33792833333334,304,222,0,4,2023-10-12 05:40:04.372568+00:00
235114458,0,0,0,False,-2.984998333333333,51.562995,132,232,0,60,2023-10-12 05:40:05.237996+00:00
235113676,0,0,0,False,-3.262535,53.322905,289.9,292,0,6,2023-10-12 05:40:06.053517+00:00
250108440,15,-128,0,False,-8.300793333333333,51.84810166666667,282.3,511,0,7,2023-10-12 05:40:06.673940+00:00
255806447,5,0,0,False,-3.033681666666667,53.40215166666667,298.3,113,0,7,2023-10-12 05:40:06.683927+00:00
265000000,15,-128,0.7,False,-8.288141666666666,51.852936666666665,279.1,511,0,32,2023-10-12 05:40:07.209842+00:00
235063854,5,0,0,False,-5.069556666666667,51.699553333333334,176.2,81,0,42,2023-10-12 05:40:07.571709+00:00
235109338,5,0,0,True,-3.0099916666666666,53.38892,9.6,279,0,9,2023-10-12 05:40:09.809939+00:00
244870189,0,0,8.2,True,-5.3618500000000004,51.67895,161.7,160,0,8,2023-10-12 05:40:09.861486+00:00
247318900,0,0,0,False,-2.72069,51.49243333333333,350.4,332,0,11,2023-10-12 05:40:10.733065+00:00
244066000,5,0,0,False,-5.050601666666666,51.69741833333333,171.3,265,0,10,2023-10-12 05:40:12.069150+00:00
250098000,0,0,0,False,-8.257053333333333,51.84030333333333,145.4,45,0,12,2023-10-12 05:40:12.721174+00:00
248743000,0,4,15.3,True,-6.0608466666666665,53.325943333333335,321.2,318,0,11,2023-10-12 05:40:14.599438+00:00
235078115,5,0,0,False,-4.95734,51.69887166666667,229.6,140,0,16,2023-10-12 05:40:16.200414+00:00
244990000,3,0,4,True,-3.1619783333333333,51.449931666666664,10.3,17,0,13,2023-10-12 05:40:16.318285+00:00
244990000,0,0,3.9,False,-3.161976666666667,51.44993,10,17,0,60,2023-10-12 05:40:16.398094+00:00
250487000,0,0,9.8,False,-7.75893,51.46371833333333,0.5,2,0,17,2023-10-12 05:40:17.206935+00:00
636018494,0,-2,1.4,True,-2.72352,51.49731333333333,125.5,126,0,14,2023-10-12 05:40:19.477235+00:00
255771000,0,9,15.2,False,-7.903275,51.464090000000006,137.4,134,0,20,2023-10-12 05:40:19.648031+00:00
232974000,0,-127,9.8,True,-5.126488333333333,51.53174666666666,99.2,103,0,19,2023-10-12 05:40:20.739433+00:00
235068455,0,0,0,True,-5.0511816666666665,51.706469999999996,352.3,257,0,17,2023-10-12 05:40:20.917314+00:00
311307000,0,-12,13.4,False,-8.267456666666666,51.810228333333335,330.7,331,0,19,2023-10-12 05:40:21.149724+00:00
235087487,0,0,0,False,-3.2600266666666666,53.31961666666667,345.7,151,0,21,2023-10-12 05:40:21.219089+00:00
235040596,3,0,0,True,-2.70716,51.502340000000004,260.4,347,0,20,2023-10-12 05:40:21.371740+00:00
247318900,0,0,0,False,-2.7206833333333336,51.492435,85,332,0,60,2023-10-12 05:40:22.605744+00:00
314019000,0,0,0,False,-2.90128,53.29467833333333,282.4,315,0,24,2023-10-12 05:40:24.256255+00:00
235066014,5,0,0,False,-5.069606666666667,51.69947666666667,246.7,83,0,25,2023-10-12 05:40:24.805039+00:00
253751000,3,0,0.1,False,-5.323049999999999,51.66018333333333,305.1,147,0,26,2023-10-12 05:40:25.456595+00:00
235113676,0,0,0,False,-3.2625266666666666,53.322905,289.9,292,0,26,2023-10-12 05:40:25.568442+00:00
304872000,5,0,0,False,-3.0434,53.40315,107,107,0,19,2023-10-12 05:40:26.551355+00:00
209763000,5,3,0,True,-5.034591666666667,51.69817,151.7,89,0,27,2023-10-12 05:40:26.653786+00:00
212542000,5,0,0,True,-2.752665,53.33769666666667,331.1,222,0,26,2023-10-12 05:40:27.403817+00:00
232003503,0,-128,0.7,True,-2.72628,51.49890666666667,129.7,511,0,28,2023-10-12 05:40:27.500622+00:00
352001945,5,0,0,False,-2.9978833333333332,53.378103333333335,153.1,150,0,27,2023-10-12 05:40:29.262556+00:00
563076900,0,-1,14.1,False,-4.595001666666667,51.34493666666666,250.3,250,0,6,2023-10-12 05:40:30.138349+00:00
235105693,9,0,0,True,-3.2623333333333333,53.323,264.5,296,0,31,2023-10-12 05:40:30.518438+00:00
235082698,5,0,0,True,-3.007743333333333,53.39573666666667,294.1,156,0,31,2023-10-12 05:40:31.262032+00:00
235103429,0,0,0,False,-3.0079583333333333,53.396004999999995,360,154,0,33,2023-10-12 05:40:33.461469+00:00
235116077,0,0,0,True,-5.051193333333333,51.70641333333333,16.2,261,0,34,2023-10-12 05:40:33.717166+00:00
235114458,9,0,0.1,True,-2.98506,51.56299666666666,342,231,0,23,2023-10-12 05:40:34.510377+00:00
235094715,0,0,0,False,-3.2595699999999996,53.31946333333334,299.8,330,0,36,2023-10-12 05:40:35.963172+00:00
235036365,0,-128,0,True,-3.2625433333333334,53.32310666666667,0,511,0,35,2023-10-12 05:40:36.018126+00:00
235000230,5,-2,0,False,-3.1517833333333334,51.4612,110.6,129,0,35,2023-10-12 05:40:36.958251+00:00
431228000,5,0,0.1,True,-2.952366666666667,53.32175333333333,345.5,63,0,56,2023-10-12 05:40:37.053423+00:00
235109337,5,0,0,True,-3.008173333333333,53.38520833333334,193.7,253,0,37,2023-10-12 05:40:37.793221+00:00
235012605,0,-127,1.4,False,-2.7260916666666666,51.49857833333333,116.3,301,0,38,2023-10-12 05:40:38.404686+00:00
636018494,0,2,1.3,False,-2.7233533333333333,51.49723166666667,127,126,0,60,2023-10-12 05:40:39.515361+00:00
235084022,5,0,0,True,-4.950138333333333,51.69663,270.9,106,0,39,2023-10-12 05:40:41.075492+00:00
245610000,0,0,0,False,-5.024156666666667,51.69839,265.7,269,0,42,2023-10-12 05:40:43.528302+00:00
235068112,5,0,0,False,-4.953508333333334,51.69856166666667,155.8,88,0,46,2023-10-12 05:40:46.409399+00:00
235012605,0,0,1.3,False,-2.726,51.49855166666667,114,301,0,60,2023-10-12 05:40:47.965848+00:00
376117000,0,0,3.8,False,-8.236828333333333,51.66368,357.6,358,0,47,2023-10-12 05:40:48.536487+00:00
235068455,0,0,0,True,-5.051185,51.706469999999996,352.3,257,0,47,2023-10-12 05:40:51.050175+00:00
352001098,5,0,0,False,-2.9834883333333333,51.55565,237,53,0,60,2023-10-12 05:40:51.716391+00:00
311000438,5,0,0,True,-5.042291666666667,51.697925000000005,10.7,85,0,38,2023-10-12 05:40:51.835075+00:00
249107000,0,13,1.2,True,-8.327173333333333,51.83428833333333,198.6,328,0,53,2023-10-12 05:40:52.508215+00:00
538005074,5,0,0,False,-2.701801666666667,51.510635,358.2,27,0,54,2023-10-12 05:40:53.746838+00:00
305067000,0,-7,7,False,-2.7698616666666664,53.30204166666667,231.5,229,0,52,2023-10-12 05:40:54.239435+00:00
255775000,0,0,2.6,False,-6.207446666666667,53.34368166666666,267.7,270,0,53,2023-10-12 05:40:54.938019+00:00
311001109,0,0,13.1,False,-8.268145,51.606406666666665,32,32,0,42,2023-10-12 05:40:55.914256+00:00
232003503,0,0,0.1,False,-2.726208333333333,51.49888166666666,128,128,0,60,2023-10-12 05:40:56.694481+00:00
210425000,5,0,0,False,-4.619398333333334,53.31959166666666,295.4,30,0,34,2023-10-12 05:40:57.264483+00:00
232006684,0,0,0,False,-2.701801666666667,51.496613333333336,228,215,0,56,2023-10-12 05:40:57.414346+00:00
235065329,3,-128,0,False,-2.7213416666666665,51.49860833333333,229.1,511,0,58,2023-10-12 05:40:57.424564+00:00
235100744,5,0,0,False,-3.2598333333333334,53.31933333333333,173.9,127,0,59,2023-10-12 05:40:58.705374+00:00
257562000,1,0,0.1,True,-5.282666666666667,51.50933333333333,21,123,0,4,2023-10-12 05:41:03.338322+00:00
235010620,5,0,0,False,-2.9970566666666665,53.37752166666667,238.1,161,0,1,2023-10-12 05:41:03.678395+00:00
250108440,15,-128,2.3,False,-8.300721666666666,51.84795833333333,166.1,511,0,7,2023-10-12 05:41:06.692690+00:00
246236000,5,0,0,False,-2.4754733333333334,51.71943666666667,51.3,36,0,7,2023-10-12 05:41:06.989273+00:00
235065329,0,0,0,False,-2.7213366666666667,51.498605,216,216,0,60,2023-10-12 05:41:07.221737+00:00
235067991,5,0,0,False,-4.9534183333333335,51.69841333333333,261.5,85,0,25,2023-10-12 05:41:08.414307+00:00
209878000,5,0,0,True,-4.618250000000001,53.31941666666667,8.9,31,0,8,2023-10-12 05:41:09.113323+00:00
232004516,0,-128,0,True,-2.7609416666666666,53.33028,360,511,0,9,2023-10-12 05:41:09.974935+00:00
235108809,0,-127,2.7,False,-6.207435,53.34383166666667,269.8,258,0,10,2023-10-12 05:41:10.106218+00:00
247318900,0,0,0,False,-2.7206933333333336,51.49242666666667,295.8,332,0,11,2023-10-12 05:41:10.994295+00:00
305850000,5,0,0,True,-2.8639116666666666,53.28806833333333,50.7,42,0,35,2023-10-12 05:41:11.280731+00:00
235087487,0,0,0,False,-3.260048333333333,53.319665,345.7,151,0,12,2023-10-12 05:41:12.345566+00:00
235053752,5,0,1.4,False,-2.7219716666666667,51.49682833333333,130,301,0,11,2023-10-12 05:41:12.449422+00:00
250098000,0,0,0,False,-8.257026666666667,51.84031,73.4,42,0,12,2023-10-12 05:41:12.677352+00:00
265000000,15,-128,0.7,False,-8.288141666666666,51.852936666666665,279.1,511,0,32,2023-10-12 05:41:13.175081+00:00
255768000,5,6,0,False,-3.1562183333333333,51.212311666666665,170,258,0,60,2023-10-12 05:41:13.235197+00:00
235114458,0,0,0,False,-2.984998333333333,51.562995,110,230,0,60,2023-10-12 05:41:14.161310+00:00
232011021,5,0,0,False,-2.717225,51.49701,0,311,0,12,2023-10-12 05:41:14.166329+00:00
248743000,0,4,14.3,True,-6.065013333333334,53.329076666666666,321.4,318,0,10,2023-10-12 05:41:14.601709+00:00
275493000,5,0,0,False,-6.034695,52.98119333333333,275.6,215,0,14,2023-10-12 05:41:15.345081+00:00
258310000,1,13,0,True,-8.272801666666668,51.76933666666666,38.4,39,0,15,2023-10-12 05:41:15.839092+00:00
232020455,0,-127,4.6,True,-4.941963333333334,51.70708,154.6,157,0,15,2023-10-12 05:41:15.984748+00:00
244990000,0,0,3.9,False,-3.16142,51.451095,21,26,0,60,2023-10-12 05:41:16.372189+00:00
244990000,3,127,4,True,-3.161421666666667,51.451096666666665,20.5,26,0,14,2023-10-12 05:41:16.381357+00:00
209952000,5,0,0,False,-6.195971666666667,53.344973333333336,268,268,0,16,2023-10-12 05:41:16.778773+00:00
636018494,0,1,1.4,True,-2.7230083333333335,51.49707,127.4,126,0,15,2023-10-12 05:41:19.423934+00:00
255771000,0,9,15.3,False,-7.898806666666667,51.46107833333333,137.2,135,0,20,2023-10-12 05:41:19.565352+00:00
232004406,0,-128,0,True,-4.627918333333333,53.310658333333336,360,511,0,19,2023-10-12 05:41:19.879203+00:00
232974000,0,0,9.9,True,-5.12215,51.53126666666667,99.2,103,0,19,2023-10-12 05:41:20.725022+00:00
235057366,5,-128,0,True,-2.4794883333333333,51.71895333333334,335.3,511,0,21,2023-10-12 05:41:20.943297+00:00
232033047,5,5,0,True,-3.2595666666666667,53.31918666666666,331.6,331,0,19,2023-10-12 05:41:21.065883+00:00
235087487,0,0,0,False,-3.26005,53.319671666666665,345.7,152,0,21,2023-10-12 05:41:21.074362+00:00
253738000,5,0,0,True,-2.47483,51.722094999999996,297.5,13,0,20,2023-10-12 05:41:21.245363+00:00
235040596,3,0,0,True,-2.7071449999999997,51.50234666666667,260.6,347,0,20,2023-10-12 05:41:21.358373+00:00
247318900,0,0,0,False,-2.720695,51.49241666666667,296,332,0,60,2023-10-12 05:41:22.556927+00:00
311307000,0,9,12.5,False,-8.270358333333332,51.81333166666666,330.6,330,0,19,2023-10-12 05:41:22.578331+00:00
314019000,0,0,0,False,-2.90127,53.29468833333333,282.4,315,0,24,2023-10-12 05:41:24.114048+00:00
305067000,0,9,7,False,-2.7711233333333336,53.301429999999996,231.4,231,0,22,2023-10-12 05:41:24.836864+00:00
212400000,5,0,0,False,-6.210666666666667,53.34598666666667,338.9,147,0,24,2023-10-12 05:41:25.352805+00:00
235113676,0,0,0,False,-3.2625533333333334,53.32288166666667,289.9,293,0,26,2023-10-12 05:41:25.858210+00:00
250487000,0,0,9.9,False,-7.7589049999999995,51.466883333333335,359.5,3,0,26,2023-10-12 05:41:27.119254+00:00
232003503,0,-128,0.4,True,-2.72616,51.498828333333336,139.8,511,0,28,2023-10-12 05:41:27.331324+00:00
563076900,0,3,14.1,False,-4.6007766666666665,51.34362,249.7,250,0,6,2023-10-12 05:41:29.475050+00:00
244870189,0,5,8.2,True,-5.360416666666667,51.67603333333333,163.9,160,0,28,2023-10-12 05:41:30.231855+00:00
235105693,9,0,0,True,-3.2621666666666664,53.323,264.5,295,0,31,2023-10-12 05:41:30.434511+00:00
235103429,0,127,0.3,False,-3.007945,53.395988333333335,76.4,161,0,33,2023-10-12 05:41:33.480205+00:00
235116077,0,0,0,True,-5.051196666666667,51.706415,342.3,261,0,34,2023-10-12 05:41:33.686438+00:00
235114458,9,0,0,True,-2.98506,51.56299666666666,6,231,0,20,2023-10-12 05:41:34.511034+00:00
212637000,5,0,0,False,-8.324216666666667,51.833,353.7,353,0,33,2023-10-12 05:41:34.516628+00:00
253751000,3,0,0.2,False,-5.32307,51.66017,315.5,147,0,35,2023-10-12 05:41:34.561300+00:00
235063849,5,0,0,False,-4.957693333333333,51.699106666666665,284.9,135,0,36,2023-10-12 05:41:35.483887+00:00
563076900,0,4,14.1,False,-4.6013633333333335,51.34348333333333,249.7,250,0,12,2023-10-12 05:41:35.514474+00:00
235094715,0,0,0,False,-3.2596183333333335,53.31945833333334,299.8,331,0,36,2023-10-12 05:41:35.982409+00:00
